Start_Lat,Start_Lng,Distance(mi),Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Severity
37.316517,-121.957802,0.0,70.0,57.0,30.02,10.0,,3
37.763103,-121.430145,0.0,78.1,45.0,29.97,10.0,5.8,3
38.246769,-121.28862,0.0,75.0,51.0,29.98,10.0,8.1,2
38.559532,-121.373085,0.0,77.0,44.0,29.97,10.0,4.6,2
37.89603,-122.070671,0.0,75.0,48.0,29.96,10.0,11.5,2
37.527813,-121.998711,0.0,68.0,73.0,30.03,10.0,10.4,3
38.682713,-121.33628799999998,0.0,80.6,39.0,29.98,9.0,6.9,3
37.366249,-121.905571,0.0,73.9,48.0,30.01,10.0,3.5,2
38.243137,-121.369644,0.0,80.1,45.0,29.97,10.0,5.8,2
38.023426,-122.53871200000002,0.0,69.8,60.0,30.02,10.0,,3
37.927231,-122.372948,0.0,75.0,48.0,29.96,10.0,11.5,3
37.932465,-122.403297,0.0,75.0,48.0,29.96,10.0,11.5,3
38.679367,-121.20228600000002,0.0,82.4,37.0,29.98,9.0,4.6,2
37.422367,-122.226334,0.0,68.0,64.0,30.04,10.0,5.8,3
38.002827,-122.046295,0.0,75.0,48.0,29.96,10.0,11.5,2
37.392277,-121.999992,0.0,73.9,55.0,30.03,10.0,8.1,2
37.385403,-121.976135,0.0,78.1,46.0,30.0,10.0,8.1,2
38.254974,-121.282448,0.0,86.0,36.0,29.96,10.0,6.9,2
38.682247,-121.239616,0.0,86.0,33.0,29.97,8.0,4.6,2
38.471859,-121.417816,0.0,86.0,36.0,29.96,10.0,6.9,2
37.318085,-121.978096,0.0,78.1,46.0,30.0,10.0,8.1,3
37.701324,-121.845016,0.0,82.9,38.0,29.98,10.0,6.9,3
37.560722,-122.035637,0.0,69.8,68.0,30.02,10.0,11.5,3
37.334923,-121.967628,0.0,78.1,46.0,30.0,10.0,8.1,2
39.138149,-120.965904,0.0,82.4,28.0,30.11,10.0,5.8,2
37.510098,-122.343964,0.0,73.4,61.0,30.02,10.0,8.1,3
38.462231,-121.446556,0.0,88.0,31.0,29.94,10.0,5.8,2
38.508140999999995,-122.886368,0.0,78.1,45.0,29.97,10.0,9.2,2
37.701889,-121.919678,0.0,88.0,30.0,29.96,10.0,6.9,3
38.116024,-121.214203,0.0,90.0,29.0,29.95,10.0,9.2,2
38.628674,-121.382973,0.0,91.4,24.0,29.95,10.0,3.5,2
37.942871,-121.31205,0.0,90.0,29.0,29.95,10.0,9.2,2
37.475704,-121.932503,0.0,75.2,61.0,29.99,10.0,13.8,3
38.442604,-121.404045,0.0,88.0,31.0,29.94,10.0,5.8,2
38.453765999999995,-121.409172,0.0,90.0,28.0,29.93,10.0,10.4,2
38.483513,-121.408798,0.0,88.0,31.0,29.94,10.0,5.8,2
38.240272999999995,-122.066422,0.0,86.2,32.0,29.94,10.0,21.9,2
38.496029,-121.416428,0.0,90.0,28.0,29.93,10.0,10.4,2
38.026329,-122.263214,0.0,90.0,21.0,29.92,10.0,12.7,2
38.018745,-121.942017,0.0,90.0,21.0,29.92,10.0,12.7,2
37.971622,-121.332932,0.0,93.0,23.0,29.93,10.0,6.9,2
38.437881,-122.806709,0.0,75.9,48.0,29.96,10.0,13.8,2
38.691509,-120.912094,0.0,86.0,19.0,30.07,10.0,4.6,2
38.364468,-122.822037,0.0,75.9,48.0,29.96,10.0,12.7,2
37.709633,-122.074043,0.0,75.9,43.0,30.01,10.0,15.0,2
37.419453,-121.95591,0.0,80.6,45.0,29.97,10.0,13.8,2
39.16753,-121.056351,0.0,84.2,25.0,30.1,10.0,6.9,2
38.711319,-120.839478,0.0,86.0,19.0,30.07,10.0,4.6,2
37.864605,-122.303246,0.0,68.0,68.0,30.01,10.0,17.3,3
38.643406,-121.434425,0.0,93.2,20.0,29.93,9.0,8.1,3
38.332996,-122.018837,0.0,93.0,21.0,29.92,10.0,12.7,3
38.67136,-121.591324,0.0,93.0,23.0,29.91,10.0,11.5,3
37.794785,-121.577293,0.0,89.1,26.0,29.94,10.0,18.4,2
38.496098,-121.451279,0.0,91.0,23.0,29.9,10.0,13.8,2
37.90671500000001,-122.52433,0.0,80.6,42.0,29.97,10.0,17.3,2
37.700932,-121.922119,0.0,84.9,28.0,29.93,10.0,16.1,3
36.969147,-121.905159,0.0,63.0,75.0,30.03,10.0,8.1,2
37.701716999999995,-121.889565,0.0,84.9,28.0,29.93,10.0,16.1,3
38.57571,-121.50843,0.0,91.0,23.0,29.9,10.0,13.8,3
38.597008,-121.504082,0.0,91.0,23.0,29.9,10.0,13.8,3
37.826294,-122.301048,0.0,68.0,68.0,29.99,10.0,17.3,3
38.244556,-122.081406,0.0,85.6,35.0,29.91,10.0,17.3,3
37.272911,-121.862465,0.0,82.4,45.0,29.97,10.0,11.5,2
37.90730300000001,-122.520203,0.0,78.8,44.0,29.96,10.0,18.4,2
38.617306,-121.34136200000002,0.0,93.2,19.0,29.91,9.0,10.4,2
37.631138,-122.112061,0.0,73.9,46.0,30.0,10.0,15.0,2
37.944721,-122.514725,0.0,77.0,47.0,29.97,10.0,16.1,2
37.772949,-122.406563,0.0,66.0,65.0,29.98,10.0,21.9,3
37.628277,-122.120506,0.0,70.0,53.0,30.01,10.0,13.8,2
38.450211,-122.86763,0.0,69.1,58.0,29.96,10.0,10.4,2
38.27066,-122.667992,0.0,66.2,68.0,30.01,10.0,9.2,2
38.27084,-122.6455,0.0,66.2,68.0,30.01,10.0,9.2,2
37.923492,-122.513168,0.0,69.8,60.0,29.97,10.0,15.0,3
37.808498,-122.366852,0.0,63.0,78.0,29.99,10.0,18.4,3
37.89788400000001,-122.30923500000002,0.0,63.0,78.0,29.99,10.0,18.4,3
37.891762,-122.308624,0.0,63.0,78.0,29.99,10.0,18.4,3
37.881908,-122.308258,0.0,63.0,78.0,29.99,10.0,18.4,3
37.527058,-122.270821,0.0,68.0,64.0,29.98,10.0,11.5,2
37.683685,-122.063957,0.0,66.9,61.0,30.01,10.0,13.8,3
37.962944,-122.054352,0.0,80.1,30.0,29.91,10.0,6.9,3
38.270554,-122.051903,0.0,82.8,39.0,29.91,10.0,20.7,3
38.276299,-122.047394,0.0,78.1,47.0,29.91,10.0,19.6,3
37.503819,-121.962852,0.0,68.0,73.0,29.97,10.0,17.3,3
36.984161,-121.957199,0.0,60.1,83.0,30.02,10.0,8.1,2
37.397372999999995,-121.936127,0.0,72.0,57.0,29.97,10.0,13.8,2
36.56609,-121.912888,0.0,61.0,78.0,30.05,10.0,8.1,2
37.330112,-121.867676,0.0,75.2,53.0,29.98,10.0,11.5,3
38.298302,-121.823555,0.0,91.4,24.0,29.9,10.0,6.9,2
37.70089,-121.822662,0.0,79.0,38.0,29.94,10.0,15.0,3
38.510849,-121.370178,0.0,90.0,25.0,29.9,10.0,9.2,2
38.729279,-121.290375,0.0,89.6,21.0,29.91,9.0,10.4,2
37.816532,-121.05271100000002,0.0,93.9,18.0,29.88,10.0,9.2,2
37.3363,-122.082344,0.0,68.0,70.0,29.99,10.0,12.7,3
38.12075,-122.565735,0.0,68.0,64.0,29.98,10.0,15.0,2
37.693569,-122.05648,0.0,66.9,61.0,30.01,10.0,13.8,3
38.008175,-122.030418,0.0,80.1,30.0,29.91,10.0,6.9,2
37.145508,-121.98497,0.0,72.0,57.0,29.97,10.0,13.8,3
37.363445,-121.897217,0.0,72.0,57.0,29.97,10.0,13.8,2
37.251488,-121.838081,0.0,75.2,53.0,29.98,10.0,11.5,2
38.00428400000001,-121.732948,0.0,80.1,30.0,29.91,10.0,6.9,2
37.490078,-121.929527,0.0,68.0,70.0,29.99,10.0,12.7,2
37.784817,-121.306778,0.0,82.0,33.0,29.91,10.0,16.1,3
38.253433,-122.393555,0.0,59.0,88.0,30.02,10.0,9.2,2
37.668953,-122.10939,0.0,64.0,67.0,30.02,10.0,10.4,3
38.013228999999995,-122.090782,0.0,73.0,42.0,29.92,10.0,10.4,3
37.331429,-121.995651,0.0,66.9,66.0,29.98,10.0,11.5,2
36.7491,-121.657455,0.0,59.0,81.0,30.04,8.0,12.7,2
37.890133,-121.641266,0.0,73.0,46.0,29.95,10.0,10.4,2
36.577071999999994,-121.589592,0.0,59.0,81.0,30.04,8.0,12.7,2
38.550842,-121.422745,0.0,79.0,45.0,29.9,10.0,10.4,2
39.042595,-121.09458899999998,0.0,84.2,27.0,29.99,10.0,3.5,2
37.752502,-122.403008,0.0,61.0,83.0,30.0,10.0,13.8,2
38.436752,-122.402702,0.0,64.9,75.0,29.95,10.0,12.7,3
37.491524,-122.219604,0.0,64.4,73.0,29.99,10.0,6.9,2
37.73531,-122.191864,0.0,61.0,83.0,30.0,10.0,13.8,3
37.696068,-122.105057,0.0,64.0,67.0,30.02,10.0,10.4,3
37.896904,-122.101845,0.0,73.0,42.0,29.92,10.0,10.4,2
37.428417,-122.10138700000002,0.0,64.4,77.0,29.98,10.0,20.7,2
37.407806,-122.067558,0.0,64.9,78.0,30.01,10.0,9.2,2
37.334408,-122.045692,0.0,64.9,78.0,30.01,10.0,9.2,3
36.557713,-121.911415,0.0,57.9,87.0,30.02,10.0,4.6,2
37.779263,-122.418388,0.0,60.1,80.0,29.99,10.0,19.6,2
37.560604,-122.302742,0.0,62.6,77.0,30.01,10.0,5.8,2
37.711384,-122.127563,0.0,61.0,72.0,30.03,10.0,5.8,3
37.274673,-122.003624,0.0,64.9,70.0,30.01,10.0,10.4,2
38.559971,-121.466576,0.0,73.0,53.0,29.91,10.0,11.5,3
38.384869,-122.71611,0.0,55.0,93.0,29.98,10.0,6.9,2
37.926373,-122.364868,0.0,69.1,51.0,29.93,10.0,6.9,3
37.700932,-121.922119,0.0,69.1,54.0,29.97,10.0,6.9,3
38.105877,-121.681206,0.0,65.3,69.0,29.92,10.0,20.7,2
38.560707,-121.463318,0.0,73.0,53.0,29.91,10.0,11.5,2
37.491524,-122.219604,0.0,62.6,77.0,30.01,10.0,5.8,2
37.318462,-121.990021,0.0,64.9,70.0,30.01,10.0,10.4,3
37.318844,-121.902023,0.0,64.9,70.0,30.01,10.0,10.4,3
37.638027,-121.295349,0.0,78.1,42.0,29.92,10.0,9.2,2
37.987965,-122.313423,0.0,69.1,51.0,29.93,10.0,6.9,3
38.22391500000001,-122.258064,0.0,61.0,81.0,29.96,10.0,8.1,2
37.860146,-122.032669,0.0,69.1,51.0,29.93,10.0,6.9,3
37.732746,-120.976936,0.0,82.9,34.0,29.91,10.0,10.4,2
37.634075,-120.96791100000002,0.0,82.9,34.0,29.91,10.0,10.4,2
37.619305,-120.755417,0.0,82.9,34.0,29.91,10.0,10.4,2
37.253731,-121.947647,0.0,64.0,75.0,30.02,10.0,6.9,2
37.719742,-121.658539,0.0,68.0,56.0,29.98,10.0,6.9,3
38.540779,-121.510918,0.0,69.1,61.0,29.93,10.0,9.2,3
38.633633,-121.500381,0.0,75.2,47.0,29.93,10.0,8.1,3
38.660923,-121.359268,0.0,77.0,44.0,29.93,9.0,8.1,3
38.290161,-122.439651,0.0,55.4,100.0,30.04,8.0,5.8,2
38.057835,-121.37251299999998,0.0,73.0,49.0,29.94,10.0,10.4,3
37.9907,-122.310173,0.0,66.0,56.0,29.94,10.0,6.9,3
37.386616,-121.90554,0.0,64.0,75.0,30.02,10.0,6.9,3
37.522938,-121.03083,0.0,80.1,39.0,29.93,10.0,9.2,2
38.656742,-121.183327,0.0,75.2,57.0,29.93,10.0,4.6,2
38.414387,-122.658577,0.0,54.0,97.0,29.99,10.0,4.6,2
37.54932,-122.292496,0.0,62.6,82.0,30.03,10.0,,2
37.279644,-122.01133,0.0,64.0,75.0,30.02,10.0,6.9,2
38.67318,-121.631393,0.0,69.1,61.0,29.93,10.0,9.2,3
37.623703000000006,-120.755402,0.0,80.1,39.0,29.93,10.0,9.2,2
37.808796,-122.366547,0.0,59.0,87.0,30.02,10.0,4.6,3
37.948303,-122.056717,0.0,63.0,70.0,29.95,10.0,5.8,3
37.698433,-121.933037,0.0,66.0,60.0,29.98,10.0,8.1,3
37.940159,-122.324768,0.0,63.0,70.0,29.95,10.0,5.8,3
37.99538,-122.289597,0.0,63.0,70.0,29.95,10.0,5.8,3
37.51136,-121.937637,0.0,62.1,84.0,30.03,10.0,4.6,3
36.951881,-121.764893,0.0,57.0,96.0,30.04,10.0,,2
37.419197,-122.090172,0.0,62.1,84.0,30.03,10.0,,2
37.945351,-122.058006,0.0,60.1,75.0,29.95,10.0,5.8,3
38.007011,-122.541573,0.0,53.6,94.0,30.02,10.0,8.1,2
38.325759999999995,-122.488251,0.0,53.6,100.0,30.05,3.0,5.8,2
37.50832,-122.500183,0.0,53.6,100.0,30.04,3.0,4.6,2
37.895329,-121.591301,0.0,61.0,72.0,29.98,10.0,8.1,2
37.684277,-122.079926,0.0,59.0,81.0,30.04,9.0,4.6,2
38.342754,-122.351227,0.0,52.0,97.0,30.0,10.0,5.8,2
36.984359999999995,-121.383949,0.0,53.6,100.0,30.03,0.2,,2
37.385113,-122.26136,0.0,59.0,94.0,30.03,7.0,,2
37.14604600000001,-121.985863,0.0,62.1,84.0,30.02,10.0,,2
37.879566,-122.221794,0.0,57.9,78.0,29.96,10.0,6.9,2
37.746288,-121.725639,0.0,57.9,81.0,30.0,10.0,3.5,2
37.667713,-122.465874,0.0,57.0,87.0,30.04,10.0,5.8,3
37.317062,-121.974922,0.0,64.0,75.0,30.04,7.0,,3
36.976551,-121.921707,0.0,55.0,100.0,30.07,4.0,,2
38.800697,-123.016449,0.0,55.0,86.0,30.03,6.0,,2
37.833107,-122.294632,0.0,60.1,86.0,30.06,8.0,,3
37.850994,-122.299484,0.0,60.1,86.0,30.06,8.0,,3
37.841434,-122.297348,0.0,60.1,86.0,30.06,8.0,,3
38.36910200000001,-120.960548,0.0,68.0,60.0,30.01,10.0,4.6,2
37.158798,-121.98263500000002,0.0,69.1,65.0,30.05,7.0,6.9,2
38.861137,-121.953758,0.0,73.0,51.0,30.0,10.0,3.5,3
38.203979,-122.15506,0.0,60.1,78.0,30.03,10.0,5.8,3
37.246281,-121.776932,0.0,68.0,68.0,30.07,10.0,6.9,2
38.136093,-122.563995,0.0,62.6,72.0,30.06,10.0,,2
38.12075,-122.565735,0.0,62.6,72.0,30.06,10.0,,2
36.60458,-120.585953,0.0,81.0,38.0,30.0,10.0,4.6,3
38.210506,-122.147026,0.0,64.0,73.0,30.03,10.0,8.1,3
37.369366,-121.965408,0.0,72.0,61.0,30.04,7.0,,2
38.510448,-121.460121,0.0,75.0,48.0,30.01,10.0,4.6,2
37.510098,-122.343964,0.0,66.2,78.0,30.07,8.0,5.8,3
37.473755,-122.206985,0.0,66.2,78.0,30.07,8.0,5.8,2
37.701668,-121.769699,0.0,75.0,50.0,30.02,10.0,4.6,3
37.704182,-121.735611,0.0,75.0,50.0,30.02,10.0,4.6,3
38.679398,-121.375671,0.0,80.6,37.0,30.02,9.0,4.6,2
37.800125,-122.186707,0.0,62.1,84.0,30.07,10.0,5.8,2
37.484409,-122.184334,0.0,66.2,78.0,30.07,8.0,5.8,2
37.969936,-121.245918,0.0,82.0,37.0,30.01,10.0,9.2,2
37.778069,-122.401993,0.0,66.0,73.0,30.06,10.0,11.5,3
38.640636,-121.479195,0.0,82.4,32.0,30.02,7.0,,2
38.399529,-122.361382,0.0,69.1,58.0,30.03,10.0,6.9,2
38.27243,-122.670288,0.0,73.4,53.0,30.07,10.0,10.4,2
37.825396999999995,-122.304802,0.0,66.0,73.0,30.06,10.0,11.5,3
37.701878,-121.901474,0.0,82.9,34.0,30.01,10.0,8.1,3
37.772949,-122.406563,0.0,66.9,63.0,30.05,10.0,16.1,3
38.66095,-121.36013,0.0,87.8,25.0,30.0,8.0,3.5,3
38.744431,-121.270828,0.0,87.8,25.0,30.0,8.0,3.5,3
38.74410200000001,-121.270569,0.0,89.6,22.0,30.0,6.0,4.6,3
38.510029,-122.7742,0.0,77.0,48.0,30.0,10.0,8.1,2
37.842594,-122.2976,0.0,69.1,63.0,30.05,10.0,12.7,3
37.797504,-121.193718,0.0,91.0,28.0,29.99,10.0,8.1,2
37.824413,-122.268509,0.0,69.1,63.0,30.04,10.0,16.1,2
37.807072,-122.475616,0.0,68.0,61.0,30.03,10.0,20.7,2
37.761818,-122.40586100000002,0.0,69.1,63.0,30.04,10.0,16.1,2
37.50996,-122.33333600000002,0.0,69.8,64.0,30.04,10.0,9.2,2
38.511036,-122.800316,0.0,80.1,42.0,29.99,10.0,9.2,2
37.752959999999995,-121.351753,0.0,93.0,26.0,29.96,10.0,9.2,2
37.882668,-121.302292,0.0,93.0,26.0,29.96,10.0,9.2,2
36.968498,-121.967361,0.0,63.0,78.0,30.05,10.0,10.4,2
37.262856,-121.950455,0.0,80.1,45.0,30.0,10.0,10.4,2
38.595797999999995,-121.383102,0.0,98.6,14.0,29.94,10.0,11.5,2
37.683975,-122.128075,0.0,75.9,46.0,30.03,10.0,11.5,3
37.378239,-122.067566,0.0,75.0,57.0,30.01,10.0,11.5,2
37.63975900000001,-121.884644,0.0,91.9,23.0,29.95,10.0,11.5,3
37.334454,-122.037636,0.0,75.0,57.0,30.01,10.0,11.5,3
37.338982,-121.850899,0.0,84.2,33.0,30.0,10.0,11.5,3
37.832573,-122.480995,0.0,68.0,59.0,30.01,10.0,20.7,2
37.598789,-122.060852,0.0,75.9,46.0,30.03,10.0,11.5,3
37.367329,-121.90116100000002,0.0,80.1,45.0,29.99,10.0,11.5,3
38.57350200000001,-121.582741,0.0,95.0,22.0,29.94,6.0,4.6,3
38.697941,-121.41526,0.0,96.8,17.0,29.94,9.0,9.2,2
38.505047,-122.649872,0.0,84.9,34.0,29.96,10.0,9.2,2
37.75248,-122.402824,0.0,69.1,63.0,30.01,10.0,16.1,2
38.274105,-122.04924,0.0,95.4,25.0,29.93,10.0,16.1,3
38.188026,-122.601021,0.0,78.8,39.0,30.01,10.0,6.9,2
37.76332100000001,-122.216202,0.0,69.1,61.0,29.99,10.0,12.7,3
37.509106,-121.936356,0.0,73.9,55.0,30.0,10.0,10.4,3
37.681126,-122.471771,0.0,66.0,63.0,29.99,10.0,20.7,3
37.822689,-122.26088,0.0,69.1,61.0,29.99,10.0,12.7,3
38.614216,-121.401474,0.0,96.8,15.0,29.93,9.0,4.6,2
38.92325200000001,-121.055962,0.0,93.2,15.0,30.03,10.0,5.8,2
37.332706,-121.845428,0.0,84.2,35.0,29.99,10.0,11.5,2
37.360653000000006,-121.915985,0.0,79.0,47.0,29.98,10.0,10.4,2
37.808498,-122.366852,0.0,68.0,63.0,29.98,10.0,13.8,3
38.210506,-122.147026,0.0,75.9,52.0,29.92,10.0,10.4,3
37.493965,-121.950035,0.0,71.6,69.0,29.97,10.0,12.7,3
37.364006,-121.84346,0.0,84.2,35.0,29.98,10.0,10.4,3
37.646397,-122.092819,0.0,73.0,51.0,29.99,10.0,11.5,2
37.640194,-122.090424,0.0,73.0,51.0,29.99,10.0,11.5,3
37.551659,-121.917984,0.0,73.0,59.0,29.99,10.0,9.2,3
37.367329,-121.90116100000002,0.0,79.0,44.0,29.96,10.0,10.4,3
37.324496999999994,-121.889534,0.0,79.0,44.0,29.96,10.0,10.4,3
37.754192,-121.574905,0.0,89.1,21.0,29.93,10.0,13.8,2
37.957016,-121.238823,0.0,93.9,21.0,29.91,10.0,12.7,2
37.617031,-122.154434,0.0,73.0,51.0,29.99,10.0,11.5,2
37.334507,-122.027931,0.0,73.0,59.0,29.99,10.0,9.2,3
37.708939,-121.723686,0.0,89.1,21.0,29.93,10.0,13.8,3
37.961315,-122.50795,0.0,82.4,28.0,29.95,10.0,12.7,3
37.561626,-122.276382,0.0,73.4,53.0,29.98,10.0,9.2,2
38.171883,-122.19677,0.0,75.9,52.0,29.92,10.0,10.4,3
37.926421999999995,-122.057526,0.0,89.1,25.0,29.89,10.0,11.5,2
37.961285,-121.742882,0.0,89.1,21.0,29.93,10.0,13.8,2
37.38501,-122.412537,0.0,55.4,100.0,30.04,1.5,5.8,2
37.632197999999995,-122.109955,0.0,71.1,53.0,29.99,10.0,10.4,2
37.560387,-121.909203,0.0,84.9,30.0,29.93,10.0,13.8,3
38.666546,-122.819733,0.0,75.0,44.0,29.92,10.0,11.5,2
37.903862,-122.312912,0.0,87.1,26.0,29.88,10.0,9.2,3
37.897396,-122.081879,0.0,87.1,26.0,29.88,10.0,9.2,2
37.698124,-121.94076499999998,0.0,84.9,30.0,29.93,10.0,13.8,3
36.552803,-121.910645,0.0,57.9,87.0,30.01,10.0,4.6,2
36.861744,-121.582451,0.0,71.6,57.0,29.98,10.0,6.9,2
36.984359999999995,-121.383949,0.0,71.6,57.0,29.98,10.0,6.9,2
38.283989,-122.040512,0.0,86.9,30.0,29.9,10.0,12.7,3
37.775143,-122.273232,0.0,64.9,70.0,29.97,10.0,13.8,2
37.45882,-122.137894,0.0,69.8,68.0,29.96,10.0,11.5,2
37.896904,-122.101845,0.0,87.1,26.0,29.88,10.0,9.2,2
36.988354,-122.00326499999998,0.0,59.0,90.0,30.0,10.0,5.8,2
37.249313,-121.782509,0.0,78.8,44.0,29.97,10.0,10.4,2
36.862076,-121.579842,0.0,71.6,57.0,29.98,10.0,6.9,2
37.850994,-122.299484,0.0,64.9,70.0,29.97,10.0,13.8,3
37.541626,-122.28508,0.0,71.6,64.0,29.97,10.0,5.8,2
38.23188,-122.110535,0.0,73.0,57.0,29.91,10.0,10.4,3
37.069229,-122.057755,0.0,57.9,93.0,30.0,10.0,4.6,2
37.700866999999995,-122.026833,0.0,71.1,53.0,29.99,10.0,10.4,3
37.316429,-121.968727,0.0,75.9,45.0,29.96,10.0,11.5,3
37.419003,-121.961128,0.0,75.9,45.0,29.96,10.0,11.5,2
37.317421,-121.935356,0.0,75.9,45.0,29.96,10.0,11.5,3
37.363419,-121.896942,0.0,75.9,45.0,29.96,10.0,11.5,2
37.325176,-121.886246,0.0,75.9,45.0,29.96,10.0,11.5,3
36.60725,-121.860924,0.0,57.0,89.0,30.04,10.0,4.6,2
38.673672,-121.728584,0.0,96.1,19.0,29.87,10.0,6.9,3
36.662464,-121.624008,0.0,62.1,75.0,30.02,10.0,10.4,2
37.092255,-121.601463,0.0,71.6,57.0,29.98,10.0,6.9,2
37.517723,-122.271202,0.0,68.0,64.0,29.98,10.0,8.1,2
36.669937,-121.63768,0.0,62.1,75.0,30.02,10.0,10.4,2
36.862656,-121.582542,0.0,69.8,60.0,29.98,10.0,8.1,2
38.149837,-122.45118,0.0,59.0,77.0,30.0,10.0,6.9,2
37.725513,-122.191841,0.0,61.0,81.0,29.98,10.0,11.5,2
37.690517,-122.078552,0.0,64.9,63.0,30.0,10.0,10.4,3
37.535507,-122.075211,0.0,64.9,63.0,30.0,10.0,10.4,2
37.898792,-122.070694,0.0,79.0,38.0,29.89,10.0,9.2,3
37.575053999999994,-122.046898,0.0,64.9,63.0,30.0,10.0,10.4,3
37.547290999999994,-122.02317,0.0,69.8,68.0,29.96,10.0,11.5,3
36.757961,-121.74416399999998,0.0,57.9,84.0,30.01,10.0,11.5,2
38.758034,-121.261528,0.0,93.2,21.0,29.89,9.0,10.4,3
37.546093,-122.048157,0.0,69.8,68.0,29.96,10.0,11.5,2
38.12788,-122.48642,0.0,59.0,77.0,30.0,10.0,6.9,2
37.323184999999995,-121.964134,0.0,72.0,53.0,29.96,10.0,13.8,3
37.45966,-121.924309,0.0,64.4,83.0,29.99,10.0,9.2,3
37.395493,-121.907631,0.0,72.0,53.0,29.96,10.0,13.8,3
37.303501,-122.035385,0.0,66.9,68.0,29.99,10.0,6.9,2
37.712921,-122.139587,0.0,64.9,63.0,30.0,10.0,10.4,2
38.59132,-121.5047,0.0,78.1,39.0,29.9,10.0,5.8,3
38.436752,-122.402702,0.0,64.0,78.0,29.94,10.0,9.2,2
37.932659,-122.325897,0.0,73.9,45.0,29.91,10.0,3.5,3
37.316219,-121.968307,0.0,69.1,57.0,29.99,10.0,9.2,2
37.507835,-121.967827,0.0,64.4,83.0,29.99,10.0,9.2,3
38.026752,-121.937126,0.0,73.9,45.0,29.91,10.0,3.5,2
38.562884999999994,-121.642212,0.0,78.8,36.0,29.91,10.0,4.6,3
38.654266,-121.297668,0.0,80.6,39.0,29.91,10.0,6.9,2
38.566647,-121.512413,0.0,73.0,46.0,29.92,10.0,4.6,3
38.142582,-122.70565,0.0,,,,,,2
38.436752,-122.402702,0.0,61.0,78.0,29.96,10.0,8.1,2
37.798241,-122.21711,0.0,57.9,90.0,30.01,10.0,8.1,2
37.104115,-121.611176,0.0,64.4,68.0,30.02,10.0,,2
38.564201,-121.513878,0.0,73.0,46.0,29.92,10.0,4.6,3
38.640152,-121.477791,0.0,82.4,32.0,29.92,10.0,5.8,3
37.614464,-120.98098799999998,0.0,84.9,30.0,29.91,10.0,9.2,2
38.362347,-122.778191,0.0,54.0,86.0,29.96,10.0,4.6,2
37.898613,-122.51313,0.0,55.4,88.0,30.0,10.0,9.2,2
38.134083,-122.476372,0.0,50.0,100.0,30.03,10.0,4.6,2
37.678658,-122.126358,0.0,60.1,75.0,30.04,10.0,6.9,2
37.989994,-122.007072,0.0,68.0,59.0,29.93,10.0,8.1,2
37.31794,-121.980484,0.0,66.9,63.0,30.0,10.0,6.9,3
37.418709,-121.968895,0.0,66.9,63.0,30.0,10.0,6.9,2
37.695640999999995,-122.086815,0.0,60.1,75.0,30.04,10.0,6.9,2
38.488636,-121.803772,0.0,71.6,53.0,29.92,10.0,3.5,3
37.710892,-121.086411,0.0,84.9,30.0,29.91,10.0,9.2,2
38.518761,-121.771553,0.0,71.6,46.0,29.92,10.0,3.5,3
39.278046,-123.094551,0.0,72.0,40.0,29.96,10.0,,2
38.426914,-122.715149,0.0,52.0,89.0,29.96,10.0,4.6,2
37.778088,-122.401169,0.0,57.9,90.0,30.01,10.0,5.8,3
37.720791,-122.400223,0.0,55.0,86.0,30.01,10.0,11.5,2
36.745651,-121.771187,0.0,55.9,90.0,30.04,2.0,6.9,2
36.935947,-121.743286,0.0,57.0,100.0,30.02,8.0,,2
38.858196,-120.847595,0.0,77.0,26.0,30.08,10.0,6.9,2
37.722839,-122.400467,0.0,55.0,86.0,30.01,10.0,11.5,2
37.75015300000001,-121.138657,0.0,77.0,42.0,29.91,10.0,4.6,2
37.386051,-120.717751,0.0,71.6,53.0,29.92,10.0,5.8,2
37.715214,-122.172623,0.0,57.9,90.0,30.0,10.0,4.6,3
37.707977,-122.126442,0.0,57.9,78.0,30.02,10.0,4.6,2
37.51136,-121.937637,0.0,61.0,81.0,30.01,10.0,4.6,3
39.465603,-121.521286,0.0,82.0,37.0,29.93,10.0,6.9,2
37.732952,-121.013535,0.0,77.0,42.0,29.91,10.0,4.6,2
37.71928,-122.176796,0.0,57.0,93.0,29.99,10.0,10.4,3
38.488636,-121.803772,0.0,62.6,68.0,29.91,10.0,3.5,3
37.56638,-122.041718,0.0,57.9,78.0,30.01,10.0,4.6,3
37.925194,-122.347672,0.0,59.0,81.0,29.92,10.0,5.8,2
37.940159,-122.324768,0.0,59.0,81.0,29.92,10.0,5.8,3
37.294205,-121.960686,0.0,61.0,83.0,29.98,10.0,5.8,2
37.56958,-122.515388,0.0,51.8,100.0,30.01,1.2,5.8,2
38.356876,-122.287468,0.0,50.0,96.0,29.95,10.0,,2
37.715214,-122.172623,0.0,57.0,93.0,29.98,10.0,4.6,3
37.474152,-122.278328,0.0,55.4,94.0,29.99,10.0,,2
38.01071500000001,-122.017548,0.0,57.9,75.0,29.92,10.0,,2
37.540226,-122.067368,0.0,62.6,88.0,30.0,10.0,,2
37.495384,-121.923294,0.0,64.9,75.0,30.01,10.0,4.6,3
38.036079,-121.258339,0.0,81.0,34.0,29.95,10.0,8.1,2
37.878184999999995,-122.307175,0.0,64.0,75.0,30.01,10.0,8.1,3
